user_id,age,income_bracket,pref_category_1,avg_spend_3mo,visit_frequency,segment_target
50492,33,High,Plumber,5.0,Monthly,Low Value
50493,38,Low,Boutique,23.68,Daily,Low Value
50494,23,Medium,Gym,5.0,Rarely,Low Value
50495,29,Low,Pet Store,5.0,Weekly,Low Value
50496,26,Medium,Restaurant,62.28,Daily,Low Value
50497,43,High,Auto Repair,41.61,Weekly,Medium Value
50498,48,Low,Hair Salon,10.08,Weekly,Low Value
50499,27,Low,Pet Store,46.25,Monthly,Medium Value
50500,37,Medium,Gym,42.37,Weekly,Medium Value
50501,24,Medium,Bookstore,6.57,Weekly,Low Value
50502,40,Medium,Hair Salon,43.85,Weekly,Medium Value
50503,48,Medium,Restaurant,32.62,Monthly,Medium Value
50504,25,Low,Restaurant,5.0,Weekly,Low Value
50505,59,Medium,Restaurant,14.92,Monthly,Low Value
50506,29,Medium,Hair Salon,61.43,Rarely,Low Value
50507,35,Medium,Pet Store,49.23,Monthly,Medium Value
50508,54,Low,Bakery,73.11,Rarely,Low Value
50509,46,High,Restaurant,48.32,Daily,Low Value
50510,59,Low,Hair Salon,38.9,Monthly,Medium Value
50511,51,High,Coffee Shop,65.07,Monthly,Medium Value
50512,60,Medium,Boutique,67.6,Monthly,Medium Value
50513,44,High,Restaurant,56.06,Daily,Low Value
50514,53,Low,Hair Salon,26.92,Rarely,Low Value
50515,29,Low,Auto Repair,5.0,Monthly,Low Value
50516,67,Medium,Plumber,20.01,Monthly,Low Value
50517,21,Medium,Pet Store,54.04,Weekly,Medium Value
50518,56,Medium,Plumber,69.6,Monthly,Medium Value
50519,19,Low,Bookstore,12.23,Weekly,Low Value
50520,40,Low,Restaurant,41.05,Rarely,Low Value
50521,63,High,Hair Salon,41.87,Daily,Low Value
50522,33,Medium,Plumber,46.34,Rarely,Low Value
50523,66,High,Bakery,27.46,Rarely,Low Value
50524,30,High,Pet Store,36.61,Weekly,Medium Value
50525,51,Medium,Bookstore,49.8,Daily,Low Value
50526,41,Low,Boutique,5.0,Rarely,Low Value
50527,69,Medium,Restaurant,10.44,Weekly,Low Value
50528,25,High,Boutique,80.8,Weekly,High Value
50529,30,Medium,Hair Salon,12.09,Weekly,Low Value
50530,43,Medium,Gym,50.23,Weekly,Medium Value
50531,49,Low,Auto Repair,31.71,Rarely,Low Value
50532,29,High,Pet Store,32.91,Monthly,Medium Value
50533,30,Medium,Gym,27.79,Monthly,Low Value
50534,37,High,Bakery,5.0,Monthly,Low Value
50535,29,Medium,Hair Salon,53.21,Weekly,Medium Value
50536,29,Low,Gym,58.97,Monthly,Medium Value
50537,49,Low,Bakery,82.86,Weekly,High Value
50538,27,Low,Coffee Shop,17.77,Weekly,Low Value
50539,58,Low,Plumber,40.43,Rarely,Low Value
50540,19,Low,Gym,6.82,Monthly,Low Value
50541,49,Low,Gym,53.73,Daily,Low Value
50542,61,High,Plumber,5.0,Monthly,Low Value
50543,59,Low,Plumber,41.92,Daily,Low Value
50544,39,High,Boutique,41.26,Weekly,Medium Value
50545,47,Medium,Coffee Shop,64.82,Weekly,Medium Value
50546,33,High,Bakery,52.41,Rarely,Low Value
50547,23,High,Gym,40.39,Rarely,Low Value
50548,52,Medium,Bookstore,39.6,Rarely,Low Value
50549,45,Medium,Pet Store,5.0,Weekly,Low Value
50550,60,Medium,Plumber,5.0,Weekly,Low Value
50551,67,Medium,Restaurant,21.93,Daily,Low Value
50552,27,Medium,Boutique,45.13,Weekly,Medium Value
50553,57,High,Gym,30.84,Monthly,Medium Value
50554,67,Medium,Boutique,48.95,Weekly,Medium Value
50555,59,High,Bookstore,64.89,Weekly,Medium Value
50556,33,Medium,Restaurant,41.15,Weekly,Medium Value
50557,47,Medium,Bookstore,31.37,Weekly,Medium Value
50558,49,Low,Hair Salon,97.08,Monthly,Medium Value
50559,50,Medium,Boutique,5.0,Monthly,Low Value
50560,18,Low,Plumber,40.26,Weekly,Medium Value
50561,31,Medium,Gym,5.0,Monthly,Low Value
50562,33,Low,Bakery,61.05,Weekly,Medium Value
50563,57,Medium,Auto Repair,103.14,Monthly,Medium Value
50564,26,Low,Coffee Shop,8.95,Weekly,Low Value
50565,30,Medium,Hair Salon,29.37,Monthly,Low Value
50566,66,Low,Bookstore,59.28,Weekly,Medium Value
50567,55,High,Bookstore,77.31,Weekly,Medium Value
50568,34,Medium,Hair Salon,24.74,Rarely,Low Value
50569,41,High,Bookstore,10.62,Rarely,Low Value
50570,34,Low,Hair Salon,61.84,Monthly,Medium Value
50571,64,Medium,Plumber,15.45,Rarely,Low Value
50572,43,Medium,Gym,5.0,Weekly,Low Value
50573,64,Medium,Hair Salon,58.3,Rarely,Low Value
50574,67,High,Pet Store,34.84,Weekly,Medium Value
50575,32,High,Plumber,48.79,Monthly,Medium Value
50576,51,Low,Bookstore,17.94,Monthly,Low Value
50577,52,Low,Bookstore,54.29,Monthly,Medium Value
50578,58,High,Coffee Shop,82.35,Rarely,Low Value
50579,49,Medium,Restaurant,19.6,Monthly,Low Value
50580,55,Medium,Boutique,103.04,Monthly,Medium Value
50581,42,Medium,Pet Store,5.0,Monthly,Low Value
50582,35,High,Bakery,24.15,Rarely,Low Value
50583,48,Medium,Gym,28.58,Rarely,Low Value
50584,31,Medium,Bakery,48.47,Weekly,Medium Value
50585,68,Low,Coffee Shop,91.33,Weekly,High Value
50586,22,Medium,Bookstore,42.42,Monthly,Medium Value
50587,48,Medium,Boutique,73.09,Weekly,Medium Value
50588,30,Medium,Auto Repair,45.26,Rarely,Low Value
50589,46,High,Plumber,5.0,Weekly,Low Value
50590,53,Medium,Bookstore,73.53,Monthly,Medium Value
50591,68,High,Coffee Shop,57.9,Weekly,Medium Value
50592,32,Medium,Hair Salon,60.41,Monthly,Medium Value
50593,66,Medium,Bookstore,84.43,Rarely,Low Value
50594,51,Low,Bookstore,5.0,Weekly,Low Value
50595,29,Medium,Coffee Shop,46.23,Weekly,Medium Value
50596,58,Low,Hair Salon,5.0,Monthly,Low Value
50597,43,Medium,Bookstore,29.29,Rarely,Low Value
50598,45,Medium,Auto Repair,26.21,Weekly,Low Value
50599,22,Low,Coffee Shop,35.37,Weekly,Medium Value
50600,35,Medium,Coffee Shop,5.0,Monthly,Low Value
50601,61,High,Bookstore,5.0,Daily,Low Value
50602,23,Low,Gym,44.09,Weekly,Medium Value
50603,56,Medium,Auto Repair,5.0,Rarely,Low Value
50604,36,High,Bookstore,5.0,Weekly,Low Value
50605,47,Medium,Bakery,5.85,Daily,Low Value
50606,46,Low,Plumber,36.08,Monthly,Medium Value
50607,59,Medium,Gym,21.66,Weekly,Low Value
50608,25,Medium,Restaurant,34.9,Monthly,Medium Value
50609,31,Medium,Pet Store,18.59,Monthly,Low Value
50610,65,Medium,Pet Store,37.73,Weekly,Medium Value
50611,24,Low,Bakery,15.61,Monthly,Low Value
50612,46,High,Gym,82.98,Monthly,Medium Value
50613,60,Low,Boutique,36.97,Weekly,Medium Value
50614,41,Medium,Coffee Shop,9.46,Weekly,Low Value
50615,69,Low,Bookstore,27.74,Monthly,Low Value
50616,42,Low,Plumber,42.4,Weekly,Medium Value
50617,21,Medium,Gym,69.37,Monthly,Medium Value
50618,53,High,Pet Store,11.68,Monthly,Low Value
50619,38,Medium,Coffee Shop,24.66,Rarely,Low Value
50620,61,Low,Plumber,38.54,Monthly,Medium Value
50621,61,Medium,Hair Salon,41.35,Monthly,Medium Value
50622,19,Low,Hair Salon,38.06,Weekly,Medium Value
50623,69,Medium,Boutique,53.58,Monthly,Medium Value
50624,51,High,Auto Repair,56.28,Monthly,Medium Value
50625,23,Medium,Restaurant,29.29,Weekly,Low Value
50626,31,Medium,Auto Repair,41.72,Weekly,Medium Value
50627,60,Medium,Bookstore,5.0,Monthly,Low Value
50628,54,Low,Gym,5.0,Weekly,Low Value
50629,55,Medium,Gym,5.0,Rarely,Low Value
50630,59,Low,Plumber,64.58,Daily,Low Value
50631,49,Medium,Restaurant,106.94,Daily,High Value
50632,28,Low,Restaurant,61.69,Rarely,Low Value
50633,67,Medium,Gym,5.0,Monthly,Low Value
50634,27,Medium,Auto Repair,53.15,Monthly,Medium Value
50635,27,Low,Auto Repair,57.09,Weekly,Medium Value
50636,30,Low,Plumber,34.99,Daily,Low Value
50637,29,Low,Bookstore,13.92,Rarely,Low Value
50638,26,High,Plumber,93.96,Rarely,Low Value
50639,38,Medium,Boutique,5.0,Weekly,Low Value
50640,23,Medium,Auto Repair,69.41,Weekly,Medium Value
50641,21,Medium,Auto Repair,25.49,Rarely,Low Value
50642,39,High,Plumber,53.31,Daily,Low Value
50643,30,High,Boutique,51.94,Rarely,Low Value
50644,51,Medium,Boutique,89.75,Weekly,High Value
50645,26,High,Auto Repair,20.83,Weekly,Low Value
50646,68,Medium,Bookstore,80.0,Rarely,Low Value
50647,28,High,Bookstore,24.99,Weekly,Low Value
50648,26,Medium,Auto Repair,5.0,Monthly,Low Value
50649,24,Low,Bookstore,91.84,Weekly,High Value
50650,38,Low,Pet Store,20.06,Weekly,Low Value
50651,69,Medium,Gym,5.0,Monthly,Low Value
50652,25,Medium,Pet Store,84.89,Monthly,Medium Value
50653,38,High,Restaurant,39.59,Weekly,Medium Value
50654,19,Medium,Gym,58.55,Monthly,Medium Value
50655,48,Medium,Bookstore,33.89,Weekly,Medium Value
50656,68,Medium,Boutique,49.28,Weekly,Medium Value
50657,68,Medium,Boutique,32.15,Monthly,Medium Value
50658,55,Low,Plumber,71.17,Weekly,Medium Value
50659,59,Medium,Bookstore,79.97,Rarely,Low Value
50660,38,Medium,Coffee Shop,17.39,Rarely,Low Value
50661,31,Medium,Pet Store,23.45,Rarely,Low Value
50662,25,Medium,Coffee Shop,47.54,Weekly,Medium Value
50663,57,Low,Restaurant,45.07,Weekly,Medium Value
50664,32,High,Bookstore,50.41,Daily,Low Value
50665,37,Low,Bakery,38.94,Monthly,Medium Value
50666,27,Low,Bookstore,70.4,Monthly,Medium Value
50667,57,Medium,Hair Salon,34.64,Weekly,Medium Value
50668,50,Medium,Hair Salon,29.22,Monthly,Low Value
50669,26,High,Boutique,65.56,Rarely,Low Value
50670,18,Low,Boutique,50.28,Rarely,Low Value
50671,41,High,Restaurant,20.84,Weekly,Low Value
50672,39,Low,Boutique,64.49,Monthly,Medium Value
50673,25,Low,Plumber,45.13,Weekly,Medium Value
50674,66,High,Restaurant,80.77,Weekly,High Value
50675,52,High,Pet Store,32.37,Weekly,Medium Value
50676,37,Medium,Pet Store,83.92,Daily,High Value
50677,51,High,Auto Repair,65.08,Rarely,Low Value
50678,53,Low,Bakery,52.79,Monthly,Medium Value
50679,32,Medium,Boutique,37.32,Rarely,Low Value
50680,61,Medium,Pet Store,51.09,Monthly,Medium Value
50681,68,Low,Bookstore,53.42,Daily,Low Value
50682,67,Medium,Pet Store,61.93,Weekly,Medium Value
50683,66,Medium,Hair Salon,43.17,Rarely,Low Value
50684,36,Low,Bookstore,16.49,Daily,Low Value
50685,18,Low,Coffee Shop,70.79,Weekly,Medium Value
50686,69,Medium,Bakery,10.31,Rarely,Low Value
50687,46,Medium,Auto Repair,42.38,Monthly,Medium Value
50688,19,Medium,Hair Salon,39.06,Weekly,Medium Value
50689,43,High,Gym,42.14,Weekly,Medium Value
50690,40,Medium,Gym,35.39,Rarely,Low Value
50691,59,High,Bakery,50.82,Daily,Low Value
50692,37,High,Hair Salon,38.12,Daily,Low Value
50693,40,Medium,Hair Salon,75.78,Rarely,Low Value
50694,50,Low,Plumber,43.8,Monthly,Medium Value
50695,28,High,Boutique,23.84,Daily,Low Value
50696,44,High,Coffee Shop,95.68,Rarely,Low Value
50697,48,Medium,Boutique,101.2,Rarely,Low Value
50698,42,Medium,Plumber,5.0,Monthly,Low Value
50699,63,High,Gym,93.37,Weekly,High Value
50700,26,Medium,Boutique,52.64,Monthly,Medium Value
50701,62,Medium,Coffee Shop,59.03,Weekly,Medium Value
50702,48,Low,Bookstore,5.0,Weekly,Low Value
50703,44,High,Hair Salon,15.11,Rarely,Low Value
50704,46,High,Bakery,5.0,Monthly,Low Value
50705,62,Medium,Restaurant,56.91,Monthly,Medium Value
50706,29,Medium,Gym,35.84,Rarely,Low Value
50707,30,Low,Auto Repair,25.27,Monthly,Low Value
50708,26,High,Coffee Shop,5.0,Weekly,Low Value
50709,64,Medium,Gym,17.05,Weekly,Low Value
50710,53,Medium,Bookstore,57.9,Weekly,Medium Value
50711,59,High,Hair Salon,5.0,Weekly,Low Value
50712,48,Medium,Pet Store,59.09,Monthly,Medium Value
50713,34,Low,Coffee Shop,62.89,Weekly,Medium Value
50714,21,High,Auto Repair,65.49,Monthly,Medium Value
50715,51,Low,Bookstore,41.9,Weekly,Medium Value
50716,40,High,Boutique,41.25,Weekly,Medium Value
50717,53,Low,Plumber,10.11,Monthly,Low Value
50718,47,Medium,Coffee Shop,30.2,Rarely,Low Value
50719,45,Low,Gym,59.62,Weekly,Medium Value
50720,45,High,Gym,41.89,Rarely,Low Value
50721,58,Medium,Hair Salon,5.0,Monthly,Low Value
50722,66,Low,Plumber,41.43,Monthly,Medium Value
50723,51,High,Restaurant,12.48,Monthly,Low Value
50724,40,High,Coffee Shop,63.54,Daily,Low Value
50725,59,Medium,Boutique,22.13,Weekly,Low Value
50726,69,Low,Coffee Shop,48.04,Rarely,Low Value
50727,60,Medium,Boutique,66.94,Weekly,Medium Value
50728,25,Medium,Coffee Shop,26.44,Rarely,Low Value
50729,18,High,Bakery,7.74,Weekly,Low Value
50730,68,Medium,Bakery,7.25,Weekly,Low Value
50731,60,Low,Bakery,42.91,Monthly,Medium Value
50732,65,Low,Pet Store,5.0,Monthly,Low Value
50733,35,Medium,Bookstore,60.93,Weekly,Medium Value
50734,37,Medium,Auto Repair,18.41,Rarely,Low Value
50735,46,Medium,Plumber,49.77,Monthly,Medium Value
50736,25,High,Restaurant,11.4,Rarely,Low Value
50737,54,High,Bookstore,59.85,Daily,Low Value
50738,54,Low,Plumber,34.64,Rarely,Low Value
50739,53,Low,Pet Store,47.62,Daily,Low Value
50740,58,Medium,Pet Store,62.34,Monthly,Medium Value
50741,48,Medium,Boutique,53.16,Daily,Low Value
50742,51,High,Auto Repair,62.07,Monthly,Medium Value
50743,48,Low,Plumber,43.79,Monthly,Medium Value
50744,68,High,Plumber,17.62,Monthly,Low Value
50745,25,Medium,Hair Salon,38.63,Monthly,Medium Value
50746,55,High,Restaurant,61.63,Monthly,Medium Value
50747,37,Low,Auto Repair,80.78,Monthly,Medium Value
50748,64,Low,Restaurant,5.0,Daily,Low Value
50749,37,Low,Plumber,6.19,Rarely,Low Value
50750,49,Medium,Bakery,22.69,Daily,Low Value
50751,34,Low,Restaurant,86.62,Weekly,High Value
50752,21,Low,Restaurant,33.51,Weekly,Medium Value
50753,25,Low,Restaurant,78.28,Monthly,Medium Value
50754,62,Medium,Boutique,70.97,Weekly,Medium Value
50755,47,Medium,Bookstore,42.32,Monthly,Medium Value
50756,53,High,Bakery,27.61,Weekly,Low Value
50757,35,High,Bookstore,59.06,Daily,Low Value
50758,47,High,Plumber,54.34,Weekly,Medium Value
50759,58,Low,Bakery,47.58,Weekly,Medium Value
50760,40,High,Bookstore,16.94,Weekly,Low Value
50761,49,Medium,Plumber,81.79,Weekly,High Value
50762,29,Medium,Hair Salon,42.22,Monthly,Medium Value
50763,63,Medium,Bakery,17.26,Monthly,Low Value
50764,62,Medium,Boutique,97.63,Weekly,High Value
50765,68,Low,Boutique,67.07,Monthly,Medium Value
50766,56,Medium,Hair Salon,70.39,Monthly,Medium Value
50767,47,Medium,Pet Store,131.13,Weekly,High Value
50768,24,Medium,Pet Store,30.78,Rarely,Low Value
50769,43,Medium,Gym,47.19,Monthly,Medium Value
50770,29,Medium,Boutique,79.05,Monthly,Medium Value
50771,38,Low,Plumber,46.98,Weekly,Medium Value
50772,40,High,Hair Salon,60.17,Weekly,Medium Value
50773,67,Low,Bookstore,5.0,Rarely,Low Value
50774,34,Low,Bookstore,45.75,Rarely,Low Value
50775,30,Low,Gym,18.81,Weekly,Low Value
50776,69,Low,Pet Store,47.05,Monthly,Medium Value
50777,66,Low,Plumber,76.35,Rarely,Low Value
50778,66,Medium,Bookstore,36.85,Weekly,Medium Value
50779,34,Medium,Gym,35.62,Rarely,Low Value
50780,19,High,Bakery,52.77,Weekly,Medium Value
50781,61,Low,Boutique,34.05,Rarely,Low Value
50782,21,High,Hair Salon,16.95,Rarely,Low Value
50783,67,Medium,Coffee Shop,39.01,Monthly,Medium Value
50784,19,High,Auto Repair,74.15,Rarely,Low Value
50785,66,Medium,Gym,26.31,Daily,Low Value
50786,65,High,Auto Repair,32.88,Weekly,Medium Value
50787,57,Low,Auto Repair,68.94,Weekly,Medium Value
50788,57,Medium,Hair Salon,33.46,Monthly,Medium Value
50789,50,High,Boutique,5.0,Monthly,Low Value
50790,40,Medium,Auto Repair,60.71,Weekly,Medium Value
50791,54,Medium,Boutique,61.55,Weekly,Medium Value
50792,65,Medium,Plumber,17.91,Weekly,Low Value
50793,54,Low,Pet Store,88.33,Monthly,Medium Value
50794,65,Medium,Gym,65.22,Rarely,Low Value
50795,65,High,Pet Store,90.52,Daily,High Value
50796,37,Medium,Hair Salon,48.48,Weekly,Medium Value
50797,68,Medium,Gym,63.54,Daily,Low Value
50798,25,High,Boutique,27.66,Weekly,Low Value
50799,27,Medium,Bakery,65.57,Daily,Low Value
50800,63,High,Auto Repair,43.96,Monthly,Medium Value
50801,22,Medium,Restaurant,15.69,Daily,Low Value
50802,65,Medium,Boutique,85.95,Monthly,Medium Value
50803,58,High,Boutique,36.17,Monthly,Medium Value
50804,60,High,Restaurant,5.0,Weekly,Low Value
50805,48,Low,Bakery,71.06,Weekly,Medium Value
50806,49,Low,Plumber,53.05,Weekly,Medium Value
50807,67,Medium,Restaurant,80.17,Weekly,High Value
50808,38,Medium,Auto Repair,36.87,Monthly,Medium Value
50809,68,Low,Pet Store,21.44,Weekly,Low Value
50810,23,Low,Hair Salon,65.55,Rarely,Low Value
50811,44,Medium,Pet Store,78.76,Monthly,Medium Value
50812,24,Medium,Boutique,55.4,Daily,Low Value
50813,34,Low,Coffee Shop,17.38,Monthly,Low Value
50814,41,High,Coffee Shop,41.34,Monthly,Medium Value
50815,66,Medium,Plumber,5.0,Weekly,Low Value
50816,57,Medium,Plumber,56.61,Monthly,Medium Value
50817,67,Medium,Hair Salon,38.91,Rarely,Low Value
50818,18,Low,Bakery,5.0,Daily,Low Value
50819,33,High,Boutique,5.0,Weekly,Low Value
50820,50,Low,Coffee Shop,55.26,Weekly,Medium Value
50821,22,Low,Bakery,93.53,Weekly,High Value
50822,32,Medium,Gym,24.97,Monthly,Low Value
50823,68,Low,Restaurant,47.25,Monthly,Medium Value
50824,43,Low,Restaurant,87.49,Rarely,Low Value
50825,30,Low,Restaurant,20.75,Monthly,Low Value
50826,66,Low,Boutique,91.68,Weekly,High Value
50827,49,Low,Coffee Shop,85.14,Daily,High Value
50828,25,Low,Auto Repair,29.12,Monthly,Low Value
50829,45,Low,Auto Repair,37.92,Rarely,Low Value
50830,61,Medium,Bakery,38.3,Monthly,Medium Value
50831,51,Medium,Bookstore,22.8,Daily,Low Value
50832,46,Low,Gym,47.33,Monthly,Medium Value
50833,39,Medium,Restaurant,5.0,Monthly,Low Value
50834,18,Low,Restaurant,67.01,Rarely,Low Value
50835,20,Medium,Coffee Shop,19.52,Daily,Low Value
50836,40,Low,Gym,23.33,Weekly,Low Value
50837,41,High,Hair Salon,25.89,Rarely,Low Value
50838,69,Low,Gym,61.56,Rarely,Low Value
50839,58,Medium,Bakery,35.67,Weekly,Medium Value
50840,23,Low,Bakery,25.38,Weekly,Low Value
50841,67,Medium,Restaurant,5.0,Weekly,Low Value
50842,57,Low,Bookstore,56.39,Monthly,Medium Value
50843,41,Medium,Bakery,97.88,Rarely,Low Value
50844,24,High,Coffee Shop,44.58,Monthly,Medium Value
50845,56,Low,Boutique,19.05,Weekly,Low Value
50846,41,Low,Boutique,64.24,Daily,Low Value
50847,61,High,Gym,5.0,Weekly,Low Value
50848,40,High,Bookstore,61.83,Weekly,Medium Value
50849,41,High,Auto Repair,51.09,Weekly,Medium Value
50850,61,Low,Restaurant,5.0,Rarely,Low Value
50851,27,High,Coffee Shop,31.76,Weekly,Medium Value
50852,20,High,Plumber,36.1,Weekly,Medium Value
50853,53,Medium,Plumber,27.88,Weekly,Low Value
50854,32,Medium,Pet Store,55.43,Monthly,Medium Value
50855,63,Medium,Auto Repair,10.38,Weekly,Low Value
50856,54,Medium,Auto Repair,41.63,Weekly,Medium Value
50857,32,Medium,Coffee Shop,41.25,Rarely,Low Value
50858,48,Low,Plumber,5.0,Daily,Low Value
50859,38,Medium,Pet Store,40.19,Rarely,Low Value
50860,22,Medium,Hair Salon,45.61,Monthly,Medium Value
50861,61,Medium,Hair Salon,85.36,Weekly,High Value
50862,54,Low,Hair Salon,37.91,Daily,Low Value
50863,43,Medium,Plumber,100.48,Monthly,Medium Value
50864,41,Low,Pet Store,44.95,Daily,Low Value
50865,69,High,Bakery,62.23,Monthly,Medium Value
50866,49,Medium,Bakery,20.27,Rarely,Low Value
50867,20,Low,Gym,5.0,Monthly,Low Value
50868,63,Medium,Auto Repair,89.91,Rarely,Low Value
50869,51,Medium,Boutique,5.73,Weekly,Low Value
50870,47,Low,Bakery,46.1,Weekly,Medium Value
50871,65,Medium,Restaurant,42.41,Daily,Low Value
50872,57,Low,Hair Salon,5.0,Monthly,Low Value
50873,35,Medium,Restaurant,24.53,Rarely,Low Value
50874,23,Medium,Hair Salon,91.19,Rarely,Low Value
50875,62,Low,Boutique,89.26,Weekly,High Value
50876,51,Medium,Auto Repair,25.83,Daily,Low Value
50877,37,High,Hair Salon,29.39,Weekly,Low Value
50878,25,High,Coffee Shop,46.26,Rarely,Low Value
50879,67,Medium,Bookstore,53.19,Daily,Low Value
50880,61,Medium,Bookstore,28.23,Weekly,Low Value
50881,27,Medium,Pet Store,58.34,Monthly,Medium Value
50882,32,Low,Gym,25.0,Weekly,Low Value
50883,66,Medium,Plumber,60.47,Monthly,Medium Value
50884,69,High,Bakery,32.84,Weekly,Medium Value
50885,42,Medium,Hair Salon,5.0,Daily,Low Value
50886,42,Medium,Pet Store,39.94,Weekly,Medium Value
50887,45,Medium,Hair Salon,79.34,Weekly,Medium Value
50888,47,High,Auto Repair,33.18,Rarely,Low Value
50889,20,Low,Pet Store,28.43,Monthly,Low Value
50890,39,Medium,Pet Store,48.94,Weekly,Medium Value
50891,36,Low,Hair Salon,33.29,Rarely,Low Value
50892,32,Low,Auto Repair,8.2,Weekly,Low Value
50893,57,Medium,Gym,57.88,Daily,Low Value
50894,57,Low,Bookstore,58.59,Monthly,Medium Value
50895,64,Medium,Coffee Shop,15.29,Weekly,Low Value
50896,63,Low,Gym,26.14,Monthly,Low Value
50897,31,Low,Bakery,46.42,Monthly,Medium Value
50898,56,Medium,Boutique,81.23,Weekly,High Value
50899,33,Medium,Hair Salon,66.54,Weekly,Medium Value
50900,37,Low,Gym,47.41,Monthly,Medium Value
50901,43,Medium,Bakery,77.1,Monthly,Medium Value
50902,37,High,Pet Store,34.98,Rarely,Low Value
50903,24,Medium,Pet Store,24.13,Daily,Low Value
50904,20,Medium,Boutique,9.05,Weekly,Low Value
50905,19,Medium,Bakery,59.09,Monthly,Medium Value
50906,44,High,Auto Repair,50.13,Monthly,Medium Value
50907,57,Medium,Auto Repair,22.71,Weekly,Low Value
50908,23,Low,Boutique,5.0,Monthly,Low Value
50909,25,Medium,Auto Repair,21.04,Rarely,Low Value
50910,69,Medium,Bakery,51.83,Daily,Low Value
50911,18,Medium,Bookstore,31.31,Rarely,Low Value
50912,64,Low,Bakery,41.7,Daily,Low Value
50913,36,Medium,Restaurant,51.04,Weekly,Medium Value
50914,36,Medium,Bakery,62.67,Daily,Low Value
50915,53,Low,Bookstore,45.67,Monthly,Medium Value
50916,25,High,Auto Repair,46.61,Weekly,Medium Value
50917,19,Low,Plumber,51.07,Rarely,Low Value
