business_id,category,city,price_range,avg_rating,review_count,promo_activity,sales_target
10461,Coffee Shop,Khagaria,1,3.6,2194,0,63950.39
10462,Bakery,Mansi,3,4.5,1842,0,71472.49
10463,Coffee Shop,Khagaria,4,4.3,4374,1,111471.6
10464,Coffee Shop,Saharsa,4,4.6,129,1,61286.17
10465,Restaurant,Saharsa,1,4.3,3017,1,94672.69
10466,Restaurant,Begusarai,4,3.5,3120,0,95003.22
10467,Coffee Shop,Mansi,1,3.9,2333,0,60690.27
10468,Restaurant,Mansi,4,3.7,1591,0,51366.76
10469,Bookstore,Meerut,2,4.8,3285,0,96485.05
10470,Bookstore,Mansi,2,4.3,2611,0,97757.24
10471,Boutique,Mansi,4,4.2,4767,1,117168.11
10472,Coffee Shop,Mansi,2,4.3,1532,0,61599.43
10473,Gym,Mansi,1,4.2,3748,1,109119.72
10474,Auto Repair,Mansi,4,4.2,3090,0,107473.27
10475,Auto Repair,Khagaria,1,4.4,3605,0,88905.33
10476,Boutique,Saharsa,2,3.4,4312,1,114562.27
10477,Coffee Shop,Begusarai,3,3.8,796,0,49087.81
10478,Auto Repair,Mansi,3,4.8,2221,1,73059.06
10479,Plumber,Begusarai,3,5.0,1385,0,74448.12
10480,Boutique,Mansi,2,4.8,2767,0,88536.48
10481,Plumber,Meerut,3,3.5,140,0,38236.02
10482,Hair Salon,Khagaria,3,4.8,154,0,58528.88
10483,Boutique,Khagaria,3,4.1,96,1,41947.21
10484,Bakery,Meerut,4,4.5,1686,1,80289.37
10485,Gym,Mansi,1,5.0,1628,0,82801.99
10486,Bakery,Begusarai,3,4.2,1381,0,68268.49
10487,Restaurant,Begusarai,3,4.7,2684,0,91620.1
10488,Bakery,Khagaria,4,4.0,3480,0,104351.11
10489,Coffee Shop,Mansi,2,3.7,1047,0,30452.12
10490,Gym,Begusarai,1,3.8,2010,0,63057.04
10491,Hair Salon,Khagaria,4,3.8,2442,0,66968.76
10492,Auto Repair,Khagaria,4,4.2,4915,1,130206.72
10493,Restaurant,Meerut,3,3.9,1146,0,66623.38
10494,Gym,Mansi,4,4.1,4992,0,110118.16
10495,Hair Salon,Meerut,1,4.9,4343,0,117813.39
10496,Pet Store,Saharsa,1,4.1,4597,0,110128.28
10497,Pet Store,Meerut,4,5.0,308,0,54182.93
10498,Boutique,Saharsa,3,4.0,143,1,42826.08
10499,Hair Salon,Khagaria,3,2.9,2303,1,60500.99
10500,Pet Store,Khagaria,1,4.0,1758,0,67524.58
10501,Plumber,Mansi,4,5.0,811,0,36874.65
10502,Restaurant,Khagaria,2,4.1,2133,1,79717.4
10503,Pet Store,Begusarai,2,4.2,4265,1,105130.81
10504,Bookstore,Saharsa,3,4.9,4620,0,125677.4
10505,Bakery,Meerut,3,3.8,1976,1,60419.85
10506,Restaurant,Mansi,3,3.8,1784,1,68290.0
10507,Restaurant,Saharsa,2,4.9,4024,0,117896.3
10508,Bookstore,Meerut,1,4.1,1898,1,74923.19
10509,Bookstore,Saharsa,1,3.9,3163,1,73981.75
10510,Boutique,Khagaria,1,4.3,3618,0,97996.83
10511,Plumber,Begusarai,2,3.5,927,1,39018.07
10512,Plumber,Mansi,2,4.3,1996,0,57976.73
10513,Pet Store,Khagaria,1,4.4,4162,0,105913.4
10514,Bookstore,Khagaria,4,4.3,3532,1,99813.88
10515,Bookstore,Mansi,1,4.4,1256,1,67544.97
10516,Plumber,Meerut,2,4.3,640,0,51015.09
10517,Restaurant,Khagaria,4,3.5,1780,0,62899.99
10518,Boutique,Meerut,2,3.8,414,1,66783.21
10519,Restaurant,Begusarai,4,3.9,3653,1,97265.85
10520,Auto Repair,Mansi,3,3.6,798,0,60143.47
10521,Hair Salon,Saharsa,4,3.1,682,0,24199.53
10522,Hair Salon,Mansi,3,3.9,3444,1,91420.84
10523,Pet Store,Meerut,4,4.1,1239,0,50857.4
10524,Plumber,Khagaria,2,4.0,2201,1,67320.07
10525,Gym,Meerut,3,4.3,3956,0,109980.54
10526,Bookstore,Mansi,4,4.3,4322,0,96031.4
10527,Pet Store,Meerut,1,3.3,389,0,31711.18
10528,Pet Store,Meerut,1,4.0,3144,0,82945.07
10529,Auto Repair,Begusarai,4,3.9,1381,0,67764.12
10530,Hair Salon,Meerut,1,4.0,2321,1,87505.4
10531,Gym,Saharsa,2,4.6,2130,0,89760.43
10532,Plumber,Begusarai,4,3.5,4563,1,109520.97
10533,Pet Store,Begusarai,4,4.3,2184,0,90974.18
10534,Pet Store,Mansi,2,4.4,900,0,54368.31
10535,Gym,Meerut,1,3.3,526,0,52552.0
10536,Coffee Shop,Khagaria,3,3.6,2951,1,98474.07
10537,Gym,Begusarai,3,3.7,1030,0,60693.96
10538,Pet Store,Saharsa,4,3.3,2782,1,69985.57
10539,Bakery,Khagaria,2,3.9,3599,0,96743.17
10540,Gym,Saharsa,1,4.1,2339,1,86275.57
10541,Boutique,Saharsa,1,4.3,2973,0,79450.2
10542,Plumber,Saharsa,2,3.9,56,1,54326.73
10543,Boutique,Khagaria,1,4.4,2546,1,95512.09
10544,Hair Salon,Khagaria,1,4.1,2130,1,69349.82
10545,Bookstore,Meerut,2,4.2,2217,1,100944.29
10546,Coffee Shop,Meerut,4,3.3,4829,1,104130.55
10547,Plumber,Mansi,2,4.3,3836,0,103267.7
10548,Coffee Shop,Mansi,4,4.6,4976,0,116621.54
10549,Boutique,Meerut,4,4.1,4670,1,110333.19
10550,Coffee Shop,Mansi,4,4.9,1702,0,82286.08
10551,Hair Salon,Begusarai,2,3.3,1548,0,61584.82
10552,Plumber,Saharsa,2,3.3,3753,0,84484.23
10553,Restaurant,Mansi,1,4.6,1517,1,80246.34
10554,Gym,Mansi,1,4.4,436,0,56054.59
10555,Plumber,Mansi,4,3.6,1857,0,73487.88
10556,Restaurant,Mansi,3,4.1,1103,0,45531.22
10557,Coffee Shop,Saharsa,1,4.3,2335,1,74515.63
10558,Hair Salon,Khagaria,1,4.4,4089,0,101025.06
10559,Restaurant,Saharsa,3,3.9,2211,1,68163.42
10560,Auto Repair,Begusarai,3,3.4,4146,1,105448.12
10561,Pet Store,Khagaria,2,3.9,4288,0,112137.25
10562,Bakery,Meerut,2,4.3,3689,1,93279.93
10563,Hair Salon,Saharsa,4,4.1,4568,0,115595.03
10564,Plumber,Meerut,3,4.3,4692,0,111981.73
10565,Bakery,Mansi,1,4.5,4217,0,120569.7
10566,Pet Store,Mansi,3,3.8,2589,0,76773.05
10567,Plumber,Begusarai,2,3.6,1495,1,61798.68
10568,Pet Store,Khagaria,4,4.8,2311,0,91342.58
10569,Bakery,Mansi,2,4.3,3513,0,94716.15
10570,Pet Store,Begusarai,4,3.7,3547,1,98296.83
10571,Plumber,Khagaria,2,4.3,3593,0,78929.83
10572,Restaurant,Khagaria,3,3.7,1510,1,53101.45
10573,Boutique,Khagaria,2,3.9,4392,1,101577.18
10574,Restaurant,Mansi,1,3.4,4672,0,112654.44
10575,Bakery,Mansi,2,3.4,2226,1,72979.4
10576,Hair Salon,Saharsa,3,3.6,3366,1,90092.13
10577,Bakery,Mansi,4,4.2,3485,1,98359.8
10578,Pet Store,Begusarai,1,3.7,3551,0,70900.08
10579,Plumber,Begusarai,4,3.9,650,0,49602.8
10580,Pet Store,Saharsa,4,3.9,2651,1,77544.12
10581,Auto Repair,Begusarai,4,5.0,4383,1,130013.02
10582,Auto Repair,Khagaria,1,4.1,4365,0,113005.32
10583,Restaurant,Khagaria,3,3.5,1464,0,42167.32
10584,Pet Store,Begusarai,3,4.2,3615,1,115819.84
10585,Bakery,Khagaria,2,5.0,2618,1,82873.83
10586,Bookstore,Khagaria,3,3.8,394,1,50108.99
10587,Coffee Shop,Saharsa,3,4.1,2081,1,88418.02
10588,Gym,Saharsa,3,4.4,758,0,61367.45
10589,Bookstore,Begusarai,1,4.8,240,0,44450.87
10590,Auto Repair,Khagaria,1,4.7,1686,1,71737.34
10591,Bakery,Begusarai,2,4.7,2808,0,82568.6
10592,Gym,Meerut,1,3.7,1995,0,75982.27
10593,Hair Salon,Khagaria,3,4.6,3452,1,124552.08
10594,Bakery,Mansi,4,3.7,1036,0,53568.88
10595,Gym,Mansi,2,4.5,1365,0,66370.18
10596,Bakery,Khagaria,2,3.6,4013,0,112858.63
10597,Bookstore,Meerut,3,4.2,4573,0,106362.76
10598,Gym,Meerut,3,4.2,1370,1,52665.71
10599,Gym,Saharsa,3,3.4,309,1,54307.85
10600,Pet Store,Begusarai,3,4.5,4388,1,111997.91
10601,Bookstore,Mansi,2,4.5,4999,0,121314.22
10602,Boutique,Saharsa,1,3.9,3488,1,90841.92
10603,Plumber,Saharsa,1,3.6,4795,0,107752.28
10604,Coffee Shop,Mansi,3,4.1,4884,1,124069.87
10605,Auto Repair,Mansi,1,4.3,1100,1,48530.27
10606,Coffee Shop,Saharsa,3,5.0,1627,0,76240.56
10607,Gym,Begusarai,4,3.7,856,0,80594.81
10608,Hair Salon,Meerut,2,5.0,4566,0,136381.18
10609,Restaurant,Meerut,2,4.2,3652,1,100186.48
10610,Hair Salon,Saharsa,4,4.3,2057,1,78039.01
10611,Plumber,Mansi,1,4.7,2576,1,98630.05
10612,Plumber,Meerut,3,4.2,1056,0,56558.23
10613,Coffee Shop,Mansi,4,4.0,1604,1,75070.0
10614,Plumber,Saharsa,3,4.9,813,1,66003.87
10615,Bakery,Saharsa,2,3.9,1219,1,70656.24
10616,Auto Repair,Meerut,4,3.8,1062,0,60587.74
10617,Auto Repair,Meerut,3,3.7,1157,0,42694.95
10618,Bakery,Begusarai,1,4.0,2050,1,79660.51
10619,Boutique,Saharsa,4,4.3,4588,1,122643.06
10620,Auto Repair,Khagaria,3,4.3,4382,1,99502.87
10621,Pet Store,Meerut,2,4.5,4691,1,113052.75
10622,Bakery,Begusarai,2,4.0,4415,0,92021.1
10623,Boutique,Khagaria,2,3.8,2212,0,64724.36
10624,Hair Salon,Mansi,4,4.1,146,1,57451.61
10625,Auto Repair,Mansi,4,4.3,2733,0,66423.66
10626,Bakery,Khagaria,1,4.2,2522,1,87953.88
10627,Restaurant,Saharsa,4,3.6,1395,1,65342.43
10628,Gym,Meerut,2,3.9,4391,1,115249.69
10629,Gym,Begusarai,4,4.5,847,0,48043.7
10630,Boutique,Khagaria,3,4.0,3652,1,101077.69
10631,Pet Store,Khagaria,3,3.8,3365,0,105401.34
10632,Auto Repair,Mansi,3,3.0,2100,0,63903.07
10633,Bookstore,Mansi,2,3.8,1173,0,31861.13
10634,Bakery,Mansi,3,4.5,3876,0,115279.16
10635,Boutique,Saharsa,4,4.3,4346,1,115626.81
10636,Bookstore,Mansi,4,4.5,3603,1,99306.0
10637,Gym,Begusarai,1,4.8,3553,1,92897.48
10638,Restaurant,Begusarai,4,4.1,923,1,52553.41
10639,Boutique,Meerut,3,4.0,1969,0,61673.97
10640,Coffee Shop,Meerut,3,3.6,2787,0,72609.5
10641,Bookstore,Mansi,2,4.1,678,1,61155.51
10642,Hair Salon,Mansi,3,2.9,1345,0,67410.47
10643,Auto Repair,Khagaria,3,4.5,3926,0,119067.37
10644,Coffee Shop,Mansi,1,4.1,42,0,35374.09
10645,Bakery,Meerut,1,3.4,4268,0,104214.15
10646,Coffee Shop,Khagaria,3,4.2,4946,0,131399.12
10647,Bookstore,Begusarai,3,5.0,1900,1,73836.86
10648,Bookstore,Begusarai,3,4.1,2004,1,81278.65
10649,Gym,Saharsa,3,3.8,2621,0,67404.43
10650,Boutique,Begusarai,1,4.1,2836,1,92235.61
10651,Pet Store,Meerut,1,4.0,1039,1,61558.63
10652,Coffee Shop,Begusarai,1,3.5,2358,0,69902.56
10653,Gym,Begusarai,1,4.2,1595,1,81361.78
10654,Gym,Begusarai,3,4.1,304,0,38693.14
10655,Pet Store,Saharsa,3,3.9,3485,0,89737.14
10656,Hair Salon,Begusarai,3,4.1,4749,1,105957.8
10657,Auto Repair,Mansi,4,3.9,3834,0,90401.49
10658,Hair Salon,Saharsa,2,3.5,46,1,37740.83
10659,Coffee Shop,Meerut,4,4.6,963,0,62389.52
10660,Bookstore,Khagaria,2,4.1,2595,0,70731.29
10661,Restaurant,Saharsa,3,4.7,1248,0,57335.59
10662,Hair Salon,Mansi,3,3.7,1334,0,61441.76
10663,Pet Store,Begusarai,4,3.9,2752,1,62291.38
10664,Bakery,Begusarai,2,4.3,2246,1,83115.21
10665,Boutique,Saharsa,4,4.1,2259,1,67581.32
10666,Bookstore,Meerut,4,4.0,1184,0,87526.84
10667,Bookstore,Begusarai,1,3.9,3072,1,118789.99
10668,Hair Salon,Mansi,4,4.1,2154,1,73244.7
10669,Plumber,Khagaria,2,3.6,3323,0,83816.64
10670,Pet Store,Saharsa,1,3.8,4231,0,85156.93
10671,Plumber,Saharsa,2,2.9,2159,1,64585.49
10672,Bookstore,Khagaria,3,3.8,2452,1,80835.71
10673,Boutique,Meerut,2,3.9,3988,0,114853.5
10674,Restaurant,Saharsa,1,3.3,2466,0,65044.0
10675,Gym,Mansi,2,4.5,3399,1,104228.89
10676,Gym,Khagaria,3,4.3,108,1,52841.23
10677,Pet Store,Mansi,1,3.5,4529,0,108445.85
10678,Boutique,Mansi,3,3.9,296,1,35311.16
10679,Hair Salon,Saharsa,2,4.4,467,1,60922.49
10680,Plumber,Saharsa,1,4.7,1597,1,83384.76
10681,Restaurant,Mansi,1,3.7,566,0,39493.77
10682,Auto Repair,Begusarai,4,3.4,13,1,48109.2
10683,Gym,Mansi,2,4.0,696,1,68726.68
10684,Pet Store,Meerut,3,3.9,4738,0,110894.07
10685,Auto Repair,Begusarai,4,4.2,2330,0,71480.92
10686,Auto Repair,Khagaria,2,3.8,2038,0,76366.9
10687,Pet Store,Begusarai,1,4.3,4618,1,118051.37
10688,Auto Repair,Begusarai,2,4.1,2739,0,90275.93
10689,Pet Store,Begusarai,2,4.8,4824,1,137917.05
10690,Boutique,Khagaria,1,4.0,120,1,32811.62
10691,Pet Store,Mansi,2,3.4,4321,0,96529.97
10692,Boutique,Khagaria,2,4.5,1468,0,77864.4
10693,Boutique,Meerut,2,4.3,421,0,30680.93
10694,Hair Salon,Begusarai,2,4.0,1282,1,53778.51
10695,Auto Repair,Saharsa,2,4.1,117,0,52467.26
10696,Pet Store,Mansi,2,4.8,57,1,51489.15
10697,Plumber,Meerut,1,4.4,2092,0,79626.64
10698,Bakery,Khagaria,1,3.8,21,1,52710.43
10699,Restaurant,Saharsa,4,4.2,2986,0,79998.56
10700,Auto Repair,Mansi,1,4.4,3902,0,117291.08
10701,Bakery,Khagaria,1,4.3,3187,1,108393.33
10702,Pet Store,Mansi,4,4.9,2530,0,94026.89
10703,Plumber,Begusarai,2,3.9,553,0,39208.55
10704,Restaurant,Khagaria,2,4.6,2304,1,72335.03
10705,Coffee Shop,Meerut,1,4.3,1925,0,83633.48
10706,Bookstore,Saharsa,4,3.9,843,1,59757.61
10707,Auto Repair,Mansi,3,4.2,3442,0,97375.97
10708,Boutique,Begusarai,4,3.9,4713,0,109529.5
10709,Gym,Mansi,2,4.7,1822,0,81818.88
10710,Pet Store,Mansi,3,4.0,4888,0,120257.8
10711,Bakery,Khagaria,3,4.3,2088,0,65641.04
10712,Bookstore,Saharsa,3,5.0,91,1,81280.28
10713,Boutique,Saharsa,3,4.4,4318,0,119072.22
10714,Bakery,Mansi,4,4.2,668,0,46379.77
10715,Coffee Shop,Begusarai,4,4.2,1824,0,44033.1
10716,Hair Salon,Khagaria,2,3.9,1063,1,75273.53
10717,Boutique,Begusarai,4,3.1,2187,1,78961.73
10718,Hair Salon,Begusarai,1,4.0,597,1,54788.23
10719,Pet Store,Meerut,3,3.1,25,0,39193.46
10720,Pet Store,Meerut,1,4.3,857,0,57993.87
10721,Gym,Meerut,1,4.7,1215,1,52527.01
10722,Coffee Shop,Meerut,1,3.2,4357,1,97544.25
10723,Restaurant,Begusarai,2,5.0,3129,0,80523.14
10724,Pet Store,Khagaria,1,3.5,241,0,23789.01
10725,Hair Salon,Mansi,1,4.4,4456,1,114505.09
10726,Bakery,Meerut,2,3.4,1636,0,73499.85
10727,Hair Salon,Mansi,3,4.4,1023,0,40336.15
10728,Pet Store,Mansi,4,4.0,3122,0,77699.67
10729,Boutique,Begusarai,4,4.2,4204,0,120179.99
10730,Coffee Shop,Mansi,1,3.8,474,0,40482.47
10731,Gym,Saharsa,1,3.7,297,0,41630.86
10732,Boutique,Begusarai,3,3.0,2102,0,64069.09
10733,Restaurant,Mansi,4,3.3,558,1,53560.52
10734,Coffee Shop,Saharsa,3,4.1,2905,0,96005.53
10735,Coffee Shop,Khagaria,2,3.7,158,1,32368.85
10736,Restaurant,Meerut,4,4.0,726,1,55524.43
10737,Pet Store,Mansi,1,4.0,3841,0,109679.36
10738,Pet Store,Meerut,1,3.6,2776,0,79362.16
10739,Boutique,Khagaria,4,4.7,1180,0,58824.48
10740,Boutique,Saharsa,1,3.9,4482,1,115836.12
10741,Gym,Meerut,4,4.1,3004,0,96491.43
10742,Plumber,Khagaria,3,4.3,4861,1,127920.11
10743,Plumber,Saharsa,4,4.7,2547,0,84436.01
10744,Pet Store,Saharsa,4,4.3,4255,1,108352.21
10745,Restaurant,Mansi,1,3.8,3248,0,78927.0
10746,Hair Salon,Meerut,4,4.5,792,0,42113.15
10747,Bookstore,Saharsa,2,4.3,704,1,70877.52
10748,Coffee Shop,Begusarai,3,4.6,4065,0,111681.75
10749,Coffee Shop,Khagaria,2,4.4,4832,0,132084.93
10750,Restaurant,Meerut,1,4.1,4972,0,101920.99
10751,Restaurant,Saharsa,2,4.1,1224,0,60683.94
10752,Coffee Shop,Meerut,3,4.1,1884,0,73651.09
10753,Bookstore,Khagaria,4,3.8,3989,0,112911.35
10754,Plumber,Saharsa,1,4.3,3469,1,99619.96
10755,Pet Store,Mansi,3,4.1,3787,0,109832.52
10756,Boutique,Mansi,4,5.0,2314,0,92999.42
10757,Restaurant,Begusarai,1,3.3,4819,0,105271.52
10758,Pet Store,Saharsa,4,4.4,939,0,57929.71
10759,Hair Salon,Begusarai,2,3.8,3929,0,93440.93
10760,Pet Store,Mansi,3,3.9,4942,1,107700.61
10761,Pet Store,Begusarai,2,4.1,834,1,62052.65
10762,Restaurant,Meerut,3,3.1,4146,0,99162.17
10763,Bakery,Mansi,3,5.0,2669,0,89732.01
10764,Bookstore,Begusarai,4,4.4,1173,0,56353.55
10765,Plumber,Khagaria,3,4.7,767,0,62042.91
10766,Bookstore,Begusarai,4,4.2,1921,1,78731.0
10767,Plumber,Khagaria,3,4.0,1384,0,58797.07
10768,Gym,Mansi,2,4.1,346,1,35994.22
10769,Gym,Khagaria,2,3.7,1488,0,50439.09
10770,Coffee Shop,Khagaria,4,4.7,4261,1,97468.58
10771,Pet Store,Begusarai,1,3.8,238,0,41094.58
10772,Gym,Meerut,2,3.0,3994,0,74576.85
10773,Bakery,Begusarai,1,4.2,2330,1,87201.39
10774,Auto Repair,Saharsa,2,4.7,4840,1,117224.88
10775,Plumber,Saharsa,4,4.0,4816,0,109294.59
10776,Gym,Saharsa,2,4.4,121,0,28639.97
10777,Coffee Shop,Begusarai,4,3.4,1100,1,48338.76
10778,Gym,Khagaria,4,3.7,2033,1,77753.37
10779,Pet Store,Mansi,1,3.8,2273,0,57044.44
10780,Coffee Shop,Mansi,4,3.4,3731,1,89382.32
10781,Hair Salon,Meerut,4,3.4,1779,0,52487.14
10782,Restaurant,Begusarai,4,3.8,16,0,27901.01
10783,Auto Repair,Khagaria,4,3.8,3579,0,92327.08
10784,Pet Store,Mansi,2,3.5,533,0,62390.99
10785,Pet Store,Mansi,1,3.9,4082,0,82590.21
10786,Boutique,Meerut,1,5.0,1721,0,74770.1
10787,Auto Repair,Khagaria,3,5.0,1050,0,66722.5
10788,Bakery,Khagaria,3,3.7,2774,0,73479.26
10789,Bookstore,Mansi,3,5.0,2682,0,98235.3
10790,Bookstore,Meerut,2,4.4,3239,0,91247.61
10791,Coffee Shop,Saharsa,4,4.9,942,1,74898.53
10792,Bakery,Saharsa,3,4.0,2934,0,91451.23
10793,Auto Repair,Meerut,1,4.1,1389,1,73578.73
10794,Coffee Shop,Mansi,2,4.8,136,0,36459.36
10795,Restaurant,Saharsa,1,5.0,2854,0,117875.47
10796,Auto Repair,Begusarai,3,3.8,52,1,57409.37
10797,Gym,Meerut,3,3.6,1637,1,76071.52
10798,Coffee Shop,Mansi,2,3.8,2233,1,72835.62
10799,Auto Repair,Khagaria,3,3.3,1121,1,56157.99
10800,Gym,Meerut,4,4.0,541,0,49562.54
10801,Auto Repair,Mansi,1,4.6,4221,0,114825.82
10802,Auto Repair,Begusarai,3,4.7,3188,0,85184.63
10803,Hair Salon,Begusarai,2,4.1,2626,0,80719.79
10804,Pet Store,Meerut,3,3.6,4013,0,101727.1
10805,Pet Store,Khagaria,1,3.6,3341,1,93815.41
10806,Auto Repair,Khagaria,3,4.6,975,1,56937.2
10807,Hair Salon,Meerut,1,3.7,3082,1,104260.3
10808,Coffee Shop,Meerut,4,3.7,2480,0,69306.69
10809,Hair Salon,Meerut,2,3.6,3880,1,111535.56
10810,Gym,Khagaria,1,4.4,2194,0,79407.2
10811,Gym,Khagaria,3,4.3,1618,1,79474.08
10812,Bookstore,Mansi,2,4.2,2809,1,92158.64
10813,Boutique,Saharsa,4,5.0,486,0,46358.98
10814,Bakery,Begusarai,1,3.9,1618,0,49106.52
10815,Gym,Saharsa,3,4.3,115,0,42748.24
10816,Restaurant,Meerut,3,4.7,3646,0,103547.07
10817,Plumber,Khagaria,4,4.3,2477,1,78760.22
10818,Boutique,Saharsa,4,4.4,1840,0,81815.57
10819,Auto Repair,Mansi,3,4.7,2505,0,88515.47
10820,Bookstore,Begusarai,4,3.4,1322,1,54301.49
10821,Plumber,Saharsa,2,3.6,679,0,39238.56
10822,Restaurant,Saharsa,1,4.3,2293,1,74236.64
10823,Pet Store,Meerut,2,4.1,4359,0,110955.92
10824,Coffee Shop,Mansi,3,4.3,518,0,53761.62
10825,Restaurant,Khagaria,3,3.8,3925,0,105286.49
10826,Restaurant,Khagaria,2,4.3,4766,1,116403.02
10827,Gym,Khagaria,3,4.6,2094,1,76490.51
10828,Gym,Mansi,1,3.5,3481,0,83634.05
10829,Restaurant,Mansi,4,3.6,3872,0,99120.06
10830,Bookstore,Meerut,2,4.6,1914,0,74451.35
10831,Bookstore,Saharsa,2,4.4,949,0,53523.97
10832,Pet Store,Mansi,2,4.4,2186,0,73667.28
10833,Restaurant,Mansi,3,3.7,4209,1,111758.7
10834,Boutique,Mansi,1,4.4,4153,0,124063.5
10835,Coffee Shop,Begusarai,3,4.4,3318,0,86779.57
10836,Pet Store,Saharsa,1,4.6,2548,1,95504.31
10837,Gym,Begusarai,3,4.5,2942,1,91673.85
10838,Gym,Begusarai,1,4.6,4988,0,110297.06
10839,Auto Repair,Begusarai,4,4.4,4248,1,112021.15
10840,Restaurant,Khagaria,1,4.3,3929,1,124920.19
10841,Bakery,Mansi,2,3.8,3722,0,109763.12
10842,Hair Salon,Khagaria,4,4.7,3969,0,94920.5
10843,Gym,Khagaria,1,4.6,824,1,60432.33
10844,Boutique,Mansi,1,3.5,3146,0,80072.15
10845,Restaurant,Saharsa,4,3.8,869,1,54914.87
10846,Bakery,Saharsa,4,4.4,842,0,39937.69
10847,Boutique,Begusarai,2,4.1,2527,1,86619.1
10848,Auto Repair,Begusarai,3,3.4,3330,0,85064.07
10849,Auto Repair,Meerut,3,4.7,4248,0,108867.02
10850,Bakery,Begusarai,2,4.4,286,0,47257.79
10851,Auto Repair,Meerut,4,3.9,772,0,42780.97
10852,Auto Repair,Khagaria,3,4.2,1715,1,82740.65
10853,Gym,Mansi,4,4.4,1377,0,86694.69
10854,Hair Salon,Meerut,1,4.2,4489,1,101362.1
10855,Coffee Shop,Meerut,4,4.9,2377,0,75223.49
10856,Gym,Begusarai,1,4.4,3515,0,109191.83
10857,Bakery,Begusarai,1,4.4,1693,1,86153.0
10858,Coffee Shop,Meerut,1,4.6,4881,0,119969.47
10859,Hair Salon,Saharsa,1,4.4,1313,0,48609.88
10860,Restaurant,Begusarai,3,4.6,1637,0,66179.95
10861,Bakery,Meerut,3,3.9,2939,1,80832.38
10862,Pet Store,Meerut,4,5.0,3349,0,114370.71
10863,Restaurant,Mansi,1,3.9,311,1,56791.74
10864,Gym,Khagaria,4,5.0,1119,0,51083.05
10865,Bookstore,Khagaria,1,4.2,4667,1,104543.26
10866,Coffee Shop,Meerut,2,4.5,4208,1,131054.94
10867,Bookstore,Begusarai,2,3.7,3678,1,105164.92
10868,Hair Salon,Saharsa,1,4.0,2855,1,86109.84
10869,Auto Repair,Meerut,1,4.0,813,0,58171.46
10870,Pet Store,Saharsa,1,3.4,4338,1,109620.66
10871,Boutique,Saharsa,3,3.8,1529,0,55224.08
10872,Bakery,Saharsa,1,4.3,3165,0,103628.3
10873,Restaurant,Khagaria,1,3.7,577,1,49983.02
10874,Bookstore,Begusarai,1,3.5,856,0,49460.59
10875,Gym,Begusarai,2,3.6,1425,0,48974.74
10876,Restaurant,Saharsa,2,4.0,3829,0,101911.6
10877,Pet Store,Khagaria,2,3.5,1630,0,64432.61
10878,Auto Repair,Meerut,1,3.9,3624,0,99634.97
10879,Boutique,Mansi,1,3.7,4569,1,111084.55
10880,Auto Repair,Begusarai,1,5.0,3992,0,119104.23
10881,Gym,Meerut,2,4.1,823,0,38700.16
10882,Auto Repair,Begusarai,2,3.2,4418,0,92456.94
10883,Pet Store,Mansi,4,4.7,3170,0,88114.79
10884,Auto Repair,Saharsa,4,4.6,3958,0,99942.94
10885,Hair Salon,Begusarai,1,4.4,4553,0,124153.5
10886,Boutique,Mansi,3,3.6,4215,1,112720.15
10887,Hair Salon,Saharsa,1,3.9,2392,1,87273.82
10888,Pet Store,Saharsa,3,4.3,3376,1,98358.42
10889,Bookstore,Saharsa,1,4.0,3281,0,80583.19
10890,Bakery,Mansi,2,3.4,4385,0,92460.87
10891,Bookstore,Mansi,2,4.5,597,0,69850.63
10892,Boutique,Khagaria,1,4.2,1513,1,67038.47
10893,Restaurant,Khagaria,2,3.4,3363,1,76674.55
10894,Restaurant,Saharsa,4,3.5,2351,1,65721.99
10895,Plumber,Begusarai,1,3.8,4572,0,96698.87
10896,Bookstore,Saharsa,2,3.9,892,0,47092.67
10897,Gym,Khagaria,1,3.2,2284,0,87281.41
10898,Bakery,Saharsa,4,4.5,4601,1,121865.33
10899,Bookstore,Saharsa,3,3.9,1946,1,67218.51
10900,Boutique,Saharsa,3,4.2,4421,0,95818.11
10901,Restaurant,Begusarai,1,4.1,556,0,43402.69
10902,Hair Salon,Begusarai,4,3.5,3639,0,80595.2
10903,Bookstore,Khagaria,1,3.6,2683,0,86227.67
10904,Boutique,Mansi,3,3.9,475,0,28296.69
10905,Boutique,Meerut,3,4.6,2158,0,50315.64
10906,Auto Repair,Meerut,4,3.4,2798,0,73521.18
10907,Gym,Begusarai,1,4.2,2985,1,84718.67
10908,Plumber,Begusarai,3,4.8,3233,0,103310.74
10909,Coffee Shop,Khagaria,1,5.0,3990,1,107274.49
10910,Pet Store,Meerut,2,4.4,3472,0,101744.7
10911,Bookstore,Mansi,2,3.8,3820,1,95108.06
10912,Gym,Saharsa,2,4.0,4626,1,115310.7
10913,Bakery,Mansi,1,4.5,2939,0,68892.91
10914,Plumber,Meerut,3,4.3,2175,0,77018.57
10915,Auto Repair,Meerut,1,4.2,4325,1,86117.9
10916,Pet Store,Saharsa,2,4.9,4244,0,103378.87
10917,Auto Repair,Saharsa,3,4.8,3867,0,107369.27
10918,Restaurant,Begusarai,3,4.2,2438,0,74209.43
10919,Bakery,Khagaria,1,4.1,608,0,44517.08
10920,Pet Store,Khagaria,4,3.7,1890,0,61479.57
10921,Boutique,Saharsa,4,3.6,2642,1,63225.94
