interaction_id,user_id,business_id,timestamp,distance_km,interaction_type,time_spent_sec,conversion_target
900428,52687,10635,2024-07-03 04:21:30,7.5,view,479,0
900429,52974,15516,2024-11-30 18:04:57,7.8,view,407,0
900430,59617,18969,2024-09-25 09:30:59,5.5,click,512,0
900431,51894,17690,2024-01-30 12:33:57,4.8,click,583,0
900432,50947,12098,2024-03-11 21:55:02,1.9,visit,34,1
900433,55860,16671,2024-11-14 18:13:42,8.3,purchase,170,1
900434,54601,12120,2024-09-19 02:12:00,17.8,view,160,0
900435,54337,16015,2024-01-16 07:09:41,0.1,visit,423,1
900436,59259,18532,2024-05-21 20:57:39,8.8,view,197,0
900437,50681,18551,2024-03-31 16:01:47,2.5,view,81,0
900438,50107,17498,2024-11-08 20:35:17,4.4,purchase,560,1
900439,53652,13877,2024-06-21 01:36:56,2.3,view,391,0
900440,55734,17990,2024-11-09 16:30:16,3.0,view,163,0
900441,59460,18246,2024-05-05 21:56:05,8.6,click,55,1
900442,57222,12821,2024-07-12 01:46:06,2.8,click,158,1
900443,53153,17159,2024-03-26 23:06:58,8.5,view,259,0
900444,58774,13119,2024-06-04 10:04:58,6.8,purchase,107,1
900445,56239,10054,2024-04-09 12:24:59,3.3,visit,377,1
900446,56464,13958,2024-08-24 09:12:25,5.8,view,216,0
900447,51040,19401,2024-05-02 09:54:07,2.5,visit,121,1
900448,55744,10577,2024-02-15 06:38:06,4.1,review,159,1
900449,55066,16963,2024-01-02 10:05:23,18.8,view,327,0
900450,51159,14536,2024-06-12 19:16:28,0.1,view,480,0
900451,50291,15861,2024-03-27 20:45:52,3.8,view,388,0
900452,59315,15167,2024-09-10 10:04:37,7.0,visit,30,1
900453,55565,11776,2024-11-01 06:54:49,5.0,view,192,0
900454,57688,11402,2024-03-27 17:05:28,20.9,view,336,0
900455,53812,16189,2024-02-24 16:05:46,6.5,view,562,0
900456,56053,16935,2024-05-15 10:45:45,7.4,visit,456,1
900457,53490,18404,2024-04-11 06:36:02,0.1,visit,307,1
900458,58972,15293,2024-04-08 04:58:11,4.7,purchase,40,1
900459,55411,14790,2024-07-21 01:05:46,10.4,view,173,0
900460,58204,14844,2024-08-29 10:06:32,2.9,click,572,0
900461,54668,17876,2024-02-17 23:58:53,0.1,view,319,0
900462,59524,14137,2024-05-06 09:50:12,6.8,click,556,0
900463,52563,18655,2024-11-25 06:22:45,5.9,view,437,0
900464,57722,15514,2024-07-27 21:25:29,3.5,view,545,0
900465,56151,13257,2024-12-15 13:20:52,8.2,visit,25,1
900466,58251,12701,2024-05-29 07:42:40,6.6,view,233,0
900467,57956,11048,2024-03-28 06:20:23,0.1,click,326,0
900468,52536,13098,2024-10-23 01:39:33,7.3,view,284,0
900469,56821,19284,2024-01-17 02:16:30,0.1,click,373,0
900470,54957,13909,2024-03-03 08:33:30,5.5,view,104,0
900471,50246,12357,2024-07-28 04:37:42,1.4,purchase,171,1
900472,55196,16987,2024-01-28 11:11:53,5.8,purchase,194,1
900473,53904,16554,2024-10-28 09:27:49,1.4,visit,36,1
900474,57327,16007,2024-12-28 19:21:34,5.6,click,188,1
900475,54435,19509,2024-11-17 23:43:53,14.3,visit,9,1
900476,52350,15179,2024-06-24 14:49:44,2.7,view,357,0
900477,55880,15804,2024-09-06 09:41:39,11.2,view,288,0
900478,57480,12547,2024-07-10 03:38:19,9.4,purchase,133,1
900479,56276,19725,2024-04-14 20:27:41,4.5,view,288,0
900480,51616,13296,2024-07-07 16:53:52,2.2,view,543,0
900481,53429,12862,2024-10-22 02:07:15,6.9,click,130,0
900482,54859,17896,2024-01-13 12:10:59,0.7,view,257,0
900483,50493,18898,2024-11-16 04:03:33,9.9,visit,598,1
900484,59726,16716,2024-06-11 10:13:39,11.8,purchase,218,1
900485,53848,11318,2024-05-05 09:49:27,10.6,purchase,311,1
900486,58340,12812,2024-06-23 11:11:11,5.2,view,49,0
900487,56844,15729,2024-12-07 14:17:48,4.7,view,284,0
900488,51354,16888,2024-09-01 02:00:40,9.9,view,53,0
900489,51830,19255,2024-01-20 02:00:47,4.1,click,221,0
900490,58810,16595,2024-05-15 14:28:28,7.5,click,302,0
900491,52266,17783,2024-09-21 05:07:26,17.4,view,328,0
900492,52180,13474,2024-07-29 13:06:49,10.7,visit,289,1
900493,59343,10221,2024-08-06 05:28:33,6.8,click,470,0
900494,54747,12107,2024-07-04 05:24:03,6.0,view,542,0
900495,59604,14210,2024-01-02 23:27:08,8.8,purchase,562,1
900496,52763,18521,2024-02-08 16:30:04,4.7,purchase,585,1
900497,53175,12798,2024-07-30 09:46:45,6.0,view,177,0
900498,52350,10446,2024-10-27 09:40:12,5.4,view,565,0
900499,51167,14061,2024-09-11 06:36:33,8.8,visit,26,1
900500,51048,16814,2024-04-23 04:40:36,4.5,review,212,0
900501,55818,16855,2024-02-16 15:35:50,6.3,click,89,1
900502,59982,10346,2024-03-05 20:08:48,0.1,view,326,0
900503,50185,13410,2024-11-19 13:14:00,14.4,click,219,0
900504,58027,12896,2024-05-22 11:56:05,3.3,visit,455,1
900505,55751,13169,2024-09-01 12:34:36,5.2,click,429,0
900506,51254,17680,2024-05-29 15:34:20,7.8,view,118,0
900507,59883,18503,2024-11-03 17:00:32,6.5,click,6,0
900508,54556,14706,2024-08-25 08:42:31,1.2,visit,382,1
900509,52636,18410,2024-06-05 07:22:39,0.1,view,173,0
900510,51509,18642,2024-04-08 22:44:54,4.2,purchase,356,1
900511,50462,11333,2024-03-07 12:13:26,5.4,click,182,1
900512,55339,14071,2024-03-27 22:39:06,7.9,view,87,1
900513,57931,10806,2024-04-25 08:59:45,1.4,purchase,585,1
900514,59251,10465,2024-05-21 06:04:30,9.7,visit,395,1
900515,56065,16203,2024-12-28 15:07:37,17.2,click,556,0
900516,51687,11915,2024-04-26 07:44:55,8.4,click,306,0
900517,57010,10570,2024-10-06 19:22:42,3.8,purchase,375,1
900518,55308,14313,2024-09-28 04:38:40,3.4,click,547,0
900519,53842,12961,2024-12-07 16:40:35,0.7,visit,414,1
900520,58755,10651,2024-12-03 02:24:08,0.1,purchase,28,1
900521,51850,18012,2024-09-08 23:20:40,0.1,click,182,0
900522,53032,16691,2024-11-13 06:33:19,8.6,visit,322,1
900523,53961,10350,2024-12-11 07:56:13,8.4,visit,383,1
900524,56773,19524,2024-08-10 04:16:39,5.5,view,526,0
900525,57772,18066,2024-01-02 14:59:44,7.0,click,39,1
900526,59398,13892,2024-09-26 17:38:09,7.6,click,195,0
900527,51013,12404,2024-01-04 00:10:04,7.1,visit,242,1
900528,51493,11285,2024-07-06 05:41:36,9.6,click,106,0
900529,56701,10438,2024-08-12 10:02:55,9.2,click,73,1
900530,58852,16449,2024-05-05 18:18:44,4.7,click,211,0
900531,59057,14879,2024-01-09 04:53:53,5.9,view,436,0
900532,55784,18210,2024-05-07 10:14:03,4.7,click,360,1
900533,56322,11702,2024-05-16 07:11:30,0.1,view,409,0
900534,58600,10672,2024-06-01 01:47:18,12.7,visit,362,1
900535,58951,18413,2024-12-01 17:52:08,9.4,purchase,498,1
900536,50970,10728,2024-04-21 09:07:56,10.0,visit,412,1
900537,56105,12829,2024-10-25 13:54:00,7.6,review,197,1
900538,55464,14993,2024-12-18 16:52:09,10.0,visit,482,1
900539,52991,10428,2024-11-28 03:44:56,0.1,view,31,1
900540,50912,10301,2024-08-25 01:55:00,12.3,review,152,0
900541,54343,19455,2024-01-11 02:34:31,2.4,visit,507,1
900542,54967,11887,2024-12-31 09:57:54,3.5,purchase,263,1
900543,58367,12537,2024-08-05 19:30:04,0.6,purchase,118,1
900544,52710,17164,2024-01-17 16:34:04,18.2,view,122,0
900545,57069,18831,2024-01-20 12:20:28,5.4,view,223,0
900546,53767,12961,2024-12-13 05:00:40,6.2,click,86,0
900547,55664,11690,2024-05-25 14:40:52,13.9,purchase,61,1
900548,56423,11574,2024-08-15 14:16:12,0.1,view,167,0
900549,57105,16078,2024-10-07 12:03:56,4.8,purchase,539,1
900550,59824,19589,2024-05-03 08:50:58,8.6,purchase,321,1
900551,55594,14032,2024-04-10 01:50:29,0.1,view,543,0
900552,50173,13927,2024-09-29 08:00:57,6.8,click,307,0
900553,52654,13847,2024-12-20 07:38:31,1.7,view,527,0
900554,53911,10240,2024-02-08 23:43:33,0.1,visit,13,1
900555,53419,11277,2024-12-24 16:15:06,3.9,view,591,0
900556,58870,10351,2024-03-30 17:09:24,0.1,click,398,0
900557,51087,14409,2024-12-20 23:42:51,4.4,view,150,0
900558,56118,13044,2024-10-10 01:23:07,8.1,purchase,480,1
900559,50333,10570,2024-01-27 09:33:40,3.8,click,527,0
900560,56677,13566,2024-11-19 21:20:25,1.6,visit,384,1
900561,54592,16905,2024-12-04 10:17:11,11.8,visit,556,1
900562,54717,15379,2024-07-14 22:51:32,13.9,click,488,0
900563,53554,19963,2024-02-08 21:35:18,15.2,view,568,0
900564,53118,15796,2024-08-18 21:49:40,0.1,purchase,443,1
900565,50037,15104,2024-09-02 00:02:22,10.2,review,308,0
900566,56179,13518,2024-07-23 20:50:57,1.5,visit,155,1
900567,52342,15342,2024-10-11 06:08:30,7.2,review,356,0
900568,51706,14358,2024-01-13 17:57:51,6.5,visit,349,1
900569,55400,19148,2024-12-07 02:31:40,5.8,view,336,0
900570,57507,18223,2024-02-20 18:58:05,0.1,visit,540,1
900571,57449,19160,2024-02-08 19:06:22,6.8,click,566,0
900572,50490,11148,2024-02-02 14:13:25,3.6,review,229,0
900573,52537,12654,2024-08-28 12:40:12,2.1,click,599,0
900574,50452,19823,2024-11-29 09:11:22,3.4,purchase,189,1
900575,51397,11669,2024-01-26 06:45:36,14.6,click,405,0
900576,52018,18847,2024-08-27 21:09:48,5.8,view,385,0
900577,51740,13933,2024-07-27 05:01:02,2.5,view,181,0
900578,55446,18594,2024-07-25 11:05:24,5.7,view,16,1
900579,56845,18944,2024-05-15 19:58:20,2.6,click,225,1
900580,55221,13190,2024-02-16 11:23:58,7.1,visit,588,1
900581,54955,12175,2024-06-25 12:16:53,4.8,visit,39,1
900582,53371,17112,2024-09-07 19:09:32,9.5,view,237,0
900583,59105,10343,2024-12-15 01:30:14,2.0,view,218,0
900584,56728,14345,2024-04-22 13:41:37,4.9,view,512,0
900585,59433,10514,2024-06-03 15:50:10,10.1,review,574,0
900586,54449,14824,2024-09-17 21:41:26,2.4,purchase,576,1
900587,58225,12186,2024-09-05 19:24:15,12.1,visit,199,1
900588,51473,12701,2024-05-30 18:22:41,11.8,view,290,0
900589,58967,18676,2024-02-03 18:26:43,5.3,view,168,1
900590,52079,11083,2024-09-13 20:54:44,9.8,view,306,0
900591,57011,18123,2024-08-08 02:23:09,6.8,view,577,0
900592,56396,13603,2024-04-22 07:46:59,4.9,click,66,0
900593,52396,16398,2024-01-17 07:29:55,14.0,visit,26,1
900594,54992,14063,2024-06-08 05:55:22,3.4,click,223,0
900595,55242,12943,2024-05-26 02:52:30,4.1,view,268,0
900596,57743,16214,2024-01-26 00:44:20,0.1,click,199,1
900597,56937,12265,2024-10-07 06:58:54,7.4,click,309,0
900598,51632,18110,2024-04-19 18:55:25,2.3,view,595,0
900599,57704,18327,2024-12-25 14:57:49,10.2,purchase,216,1
900600,50420,16743,2024-10-05 21:26:58,7.4,click,597,0
900601,52968,18467,2024-03-16 15:22:47,11.1,click,91,0
900602,53701,14915,2024-05-14 23:59:31,3.0,view,511,0
900603,55112,14342,2024-09-18 01:28:24,3.2,view,256,0
900604,54380,16609,2024-10-07 13:27:36,6.2,view,75,0
900605,54238,13291,2024-12-15 09:28:42,3.6,visit,195,1
900606,56099,10732,2024-12-21 17:02:56,11.0,view,303,0
900607,57432,19216,2024-09-05 15:49:22,0.1,click,363,1
900608,59334,17899,2024-11-04 01:20:22,0.1,view,570,0
900609,57878,11560,2024-08-03 14:37:27,11.8,view,397,0
900610,51923,12041,2024-01-15 12:29:21,2.3,visit,48,1
900611,52029,10458,2024-10-18 14:24:49,4.3,view,270,0
900612,56006,13347,2024-05-28 14:50:07,7.1,review,125,0
900613,56460,18864,2024-11-15 13:07:26,11.1,view,173,0
900614,53158,17119,2024-05-28 00:17:32,12.0,view,269,0
900615,52861,11085,2024-05-05 10:48:19,0.2,click,338,1
900616,57586,14648,2024-03-29 10:33:01,3.5,view,486,0
900617,56282,15661,2024-09-22 09:55:46,0.1,view,464,0
900618,54314,17337,2024-12-16 01:16:51,0.1,review,210,1
900619,51607,12146,2024-03-31 12:40:00,3.0,click,477,0
900620,50231,14706,2024-06-09 22:32:15,5.2,review,423,0
900621,54607,13426,2024-04-21 17:08:03,4.4,purchase,148,1
900622,54533,12636,2024-11-18 12:32:11,7.4,view,420,0
900623,50340,14506,2024-01-04 13:15:35,5.2,visit,406,1
900624,57773,16673,2024-12-31 04:24:48,5.7,view,113,0
900625,59999,18098,2024-06-07 20:21:51,5.4,click,231,0
900626,52716,17352,2024-11-17 21:52:09,0.1,view,151,0
900627,57966,16490,2024-06-20 16:37:36,8.6,view,332,0
900628,53545,16440,2024-01-07 02:36:48,7.7,click,171,1
900629,55072,19788,2024-10-27 07:13:08,12.5,view,23,0
900630,55143,13691,2024-04-12 14:23:57,6.1,view,559,0
900631,53274,19709,2024-03-27 19:27:53,1.4,review,93,0
900632,58163,19504,2024-06-05 17:14:51,16.9,view,497,0
900633,51479,12153,2024-07-25 10:43:57,5.9,click,462,0
900634,52527,10940,2024-03-10 00:25:32,0.6,visit,344,1
900635,58371,15684,2024-03-04 19:58:07,4.2,purchase,560,1
900636,52175,16144,2024-10-31 22:16:49,6.3,purchase,57,1
900637,52646,10502,2024-08-24 15:44:57,2.2,visit,34,1
900638,55109,11382,2024-12-14 03:04:45,1.5,view,301,0
900639,51767,17348,2024-01-10 18:21:07,0.1,click,61,0
900640,59914,10983,2024-11-17 06:27:20,8.7,view,34,0
900641,50760,10631,2024-08-31 21:33:18,0.1,click,166,0
900642,54958,11747,2024-09-17 01:49:44,7.4,click,22,0
900643,55017,19945,2024-10-19 08:21:13,0.1,view,501,0
900644,56184,14532,2024-02-21 03:42:16,11.4,visit,130,1
900645,59194,12338,2024-03-15 14:20:21,0.1,view,239,0
900646,59338,10629,2024-03-27 19:42:45,6.0,visit,594,1
900647,52521,16394,2024-05-11 20:55:53,8.7,view,41,0
900648,55060,13910,2024-11-11 11:52:29,3.9,visit,370,1
900649,55487,18259,2024-08-24 08:30:10,0.1,review,104,0
900650,58955,11023,2024-03-19 15:13:41,9.9,visit,427,1
900651,58919,18629,2024-09-13 13:21:37,7.5,view,592,0
900652,51401,12030,2024-04-18 06:34:27,0.6,view,211,0
900653,53713,18664,2024-05-02 23:32:08,8.0,view,551,0
900654,57679,17723,2024-09-16 05:15:41,11.7,view,597,0
900655,50247,19577,2024-05-22 02:59:43,9.6,view,117,0
900656,57832,14266,2024-03-01 19:51:37,11.0,view,428,0
900657,55385,11740,2024-01-07 17:04:02,4.7,view,178,1
900658,57586,11078,2024-10-12 20:44:37,8.9,view,332,0
900659,59489,15804,2024-12-09 18:34:40,2.2,view,555,0
900660,55711,15902,2024-06-07 20:55:51,8.2,view,270,0
900661,57473,19712,2024-04-10 20:52:27,9.2,visit,140,1
900662,58800,17243,2024-07-13 04:38:00,5.9,purchase,235,1
900663,53768,15858,2024-02-28 02:02:58,6.5,click,401,1
900664,56578,13467,2024-10-07 13:03:41,5.6,click,324,0
900665,55033,14769,2024-08-06 20:07:12,8.3,view,36,0
900666,52465,13454,2024-03-22 12:53:27,5.2,review,311,0
900667,51999,14555,2024-09-24 05:53:23,2.1,view,541,0
900668,58650,12434,2024-03-02 17:51:19,4.7,click,378,0
900669,53049,13081,2024-09-20 18:02:10,0.1,view,365,0
900670,52862,16763,2024-10-31 08:10:08,0.1,view,16,0
900671,54680,17783,2024-07-14 22:38:16,4.5,view,433,0
900672,52765,18979,2024-11-14 23:38:15,2.1,view,36,0
900673,51249,16611,2024-01-06 04:22:13,1.8,view,406,0
900674,52098,17879,2024-08-18 03:09:46,9.7,view,425,0
900675,55643,16920,2024-08-10 05:39:53,0.1,purchase,392,1
900676,55363,12224,2024-04-16 19:24:38,2.6,click,55,1
900677,53697,18672,2024-08-07 22:45:20,2.4,click,453,0
900678,54167,17727,2024-05-08 15:59:15,4.0,view,456,0
900679,56451,18990,2024-09-21 11:53:11,3.3,view,466,0
900680,51461,17025,2024-05-14 03:27:45,9.0,click,64,0
900681,55601,17000,2024-05-21 14:27:03,6.5,visit,586,1
900682,51427,18191,2024-06-26 15:38:12,2.4,view,574,0
900683,54824,13975,2024-03-06 09:39:59,5.1,review,19,0
900684,52661,11109,2024-02-15 13:40:10,1.8,click,576,0
900685,57944,11690,2024-02-12 17:16:39,0.1,click,345,0
900686,55892,12741,2024-01-14 12:04:52,0.1,visit,432,1
900687,52798,19745,2024-06-26 20:33:41,2.2,click,355,0
900688,56031,10064,2024-05-03 00:08:40,6.6,visit,40,1
900689,58783,11966,2024-01-13 16:16:24,7.6,click,309,0
900690,59176,17748,2024-04-01 14:38:12,1.6,visit,321,1
900691,54619,17792,2024-09-03 04:32:54,8.6,view,592,0
900692,58972,17956,2024-02-19 15:58:29,8.8,purchase,429,1
900693,52496,15753,2024-11-19 03:12:33,0.1,view,402,0
900694,57810,18078,2024-11-12 16:03:32,11.7,purchase,283,1
900695,57058,15330,2024-02-12 10:46:17,10.3,click,378,0
900696,56305,11066,2024-02-14 07:32:22,0.1,visit,209,1
900697,51916,11189,2024-03-06 13:21:47,6.4,purchase,327,1
900698,55088,11481,2024-06-28 01:24:24,6.7,review,374,0
900699,57147,15387,2024-08-12 18:47:59,1.8,purchase,216,1
900700,55699,16944,2024-01-18 13:02:35,6.0,view,109,0
900701,52235,19659,2024-03-09 13:43:24,0.5,visit,7,1
900702,50847,11163,2024-01-08 12:33:12,0.1,visit,517,1
900703,57417,17194,2024-05-05 09:12:28,3.8,visit,330,1
900704,53329,18882,2024-08-22 03:10:37,11.3,click,47,0
900705,50301,11807,2024-11-19 08:30:22,1.3,visit,500,1
900706,52705,10038,2024-09-04 11:41:11,10.2,view,187,0
900707,57504,18296,2024-03-10 01:27:38,0.1,click,242,0
900708,50802,19596,2024-04-22 17:15:34,4.9,click,342,0
900709,54161,13601,2024-08-25 16:37:25,9.5,purchase,150,1
900710,57777,19586,2024-10-06 23:13:16,9.2,view,402,0
900711,50115,16793,2024-09-18 16:03:19,9.2,view,546,0
900712,55247,15146,2024-04-13 21:30:36,3.6,purchase,331,1
900713,53908,19030,2024-07-03 22:22:30,4.0,visit,574,1
900714,56539,10169,2024-08-22 22:13:49,4.6,visit,209,1
900715,56621,14144,2024-11-06 19:41:50,0.1,view,247,0
900716,51741,11589,2024-01-02 18:06:30,8.1,click,548,0
900717,50025,19000,2024-11-30 03:37:58,9.3,visit,350,1
900718,52051,13354,2024-08-24 21:56:40,2.3,view,578,0
900719,52596,10735,2024-03-12 16:56:06,4.7,visit,237,1
900720,53146,15407,2024-12-14 21:27:14,5.3,visit,555,1
900721,56581,13954,2024-11-25 21:06:05,0.1,review,176,0
900722,55690,12230,2024-02-15 00:26:19,6.1,review,275,0
900723,53686,18055,2024-03-05 12:06:39,6.0,visit,21,1
900724,56925,16906,2024-09-17 04:50:51,0.1,purchase,256,1
900725,52016,12365,2024-11-28 13:22:06,11.5,visit,11,1
900726,57643,19992,2024-05-15 05:08:51,6.1,purchase,27,1
900727,59453,13404,2024-05-22 04:16:26,10.7,visit,567,1
900728,53544,14125,2024-01-17 09:42:35,11.0,view,125,0
900729,56051,15181,2024-04-14 18:28:02,9.3,view,274,0
900730,53571,13614,2024-05-02 11:58:55,3.9,view,19,0
900731,57701,11264,2024-12-15 04:26:22,0.7,click,55,0
900732,50674,17913,2024-11-12 04:58:16,5.8,review,473,0
900733,55708,18197,2024-04-17 22:14:29,0.1,view,209,0
900734,55627,11969,2024-03-06 06:13:26,0.1,visit,587,1
900735,58504,10241,2024-05-03 10:00:35,0.3,visit,387,1
900736,52996,12288,2024-05-22 01:49:26,4.4,review,24,0
900737,54326,19656,2024-02-01 23:19:40,0.1,view,82,0
900738,53291,16862,2024-04-19 08:50:21,7.6,view,513,0
900739,50650,16323,2024-05-12 07:39:43,8.0,view,484,0
900740,57134,16689,2024-08-22 22:06:13,3.7,visit,37,1
900741,55559,11307,2024-08-27 16:20:44,7.4,view,188,0
900742,57517,13482,2024-05-17 13:40:21,3.4,purchase,538,1
900743,58853,15080,2024-06-04 03:26:36,7.7,purchase,111,1
900744,54224,16623,2024-01-27 03:22:59,1.3,view,283,0
900745,52293,16701,2024-02-10 16:01:58,4.0,view,19,0
900746,56116,16490,2024-07-10 04:17:57,4.7,click,494,0
900747,55926,17766,2024-04-26 23:34:45,1.3,view,74,0
900748,50341,13248,2024-07-06 13:18:46,6.0,visit,210,1
900749,51587,19531,2024-01-02 13:57:12,13.8,view,29,0
900750,54844,18244,2024-08-05 17:17:48,0.1,visit,117,1
900751,54538,18323,2024-02-19 14:07:03,0.7,click,11,1
900752,52118,13266,2024-03-02 06:53:25,6.1,click,50,0
900753,53214,12556,2024-05-02 04:30:01,3.1,click,414,0
900754,55750,16293,2024-10-27 16:32:57,1.4,view,69,1
900755,59397,11881,2024-04-07 14:19:20,5.9,view,134,0
900756,56531,16011,2024-08-26 00:25:58,0.9,visit,435,1
900757,57691,17657,2024-07-10 15:05:17,3.1,view,135,1
900758,53869,10298,2024-03-01 19:02:44,7.0,view,227,0
900759,54048,13168,2024-04-25 03:17:34,0.1,click,34,0
900760,55037,18538,2024-02-27 06:33:51,0.1,view,174,0
900761,55638,12532,2024-04-18 04:11:43,0.1,view,172,1
900762,54696,10435,2024-03-24 23:37:16,3.5,purchase,134,1
900763,53598,16148,2024-04-07 17:35:46,2.0,purchase,386,1
900764,56448,12726,2024-01-29 17:31:15,1.3,purchase,65,1
900765,58755,12671,2024-12-19 05:19:38,4.2,view,198,0
900766,52771,13431,2024-05-30 07:59:29,6.5,click,233,1
900767,54341,13224,2024-09-27 09:06:10,6.0,view,220,0
900768,59966,16958,2024-09-21 04:30:20,8.7,view,475,0
900769,50891,18463,2024-12-28 08:40:09,1.8,visit,14,1
900770,56214,11369,2024-08-03 21:31:43,11.1,click,187,0
900771,52742,16182,2024-08-19 22:50:42,6.3,purchase,291,1
900772,52778,10485,2024-09-06 19:30:12,0.1,purchase,11,1
900773,56402,19036,2024-07-14 09:51:33,0.1,visit,152,1
900774,51088,16290,2024-09-14 16:16:50,13.1,visit,45,1
900775,55815,14109,2024-04-13 08:33:41,0.1,view,321,0
900776,59166,17342,2024-11-02 02:01:50,4.6,visit,533,1
900777,59857,17773,2024-04-08 15:10:14,7.5,view,217,0
900778,50827,10417,2024-12-27 18:20:04,0.1,visit,537,1
900779,57979,10594,2024-09-25 10:34:36,2.4,click,516,0
900780,57792,14712,2024-07-25 03:05:01,2.9,click,13,0
900781,57782,10332,2024-07-11 18:21:03,2.7,view,414,0
900782,58330,17994,2024-12-29 05:51:24,0.1,view,354,0
900783,55183,15250,2024-10-13 13:37:33,3.6,view,437,0
900784,58277,19060,2024-04-25 03:26:41,5.8,click,51,1
900785,58165,16114,2024-08-12 11:21:58,3.3,purchase,148,1
900786,59218,18726,2024-03-26 07:29:25,0.1,purchase,428,1
900787,51911,15388,2024-01-15 19:21:11,5.4,click,564,0
900788,54341,13604,2024-01-22 11:52:32,6.2,view,355,0
900789,50580,17928,2024-05-13 20:03:35,3.3,visit,380,1
900790,58969,17308,2024-03-08 14:54:30,0.8,click,459,0
900791,55744,13826,2024-10-19 13:28:41,0.1,review,576,0
900792,59387,13008,2024-12-14 00:26:10,3.8,visit,386,1
900793,52112,13972,2024-01-28 17:31:21,2.6,view,6,1
900794,50763,13313,2024-11-21 11:14:42,7.1,visit,286,1
900795,52243,12479,2024-01-26 18:31:14,3.9,view,182,0
900796,52871,17136,2024-10-17 08:19:00,2.4,click,72,0
900797,56747,18019,2024-02-21 07:30:32,10.3,click,383,0
900798,59067,11292,2024-11-27 10:06:27,11.5,view,170,0
900799,58220,11751,2024-03-21 03:14:48,0.1,click,493,0
900800,52035,13432,2024-12-05 01:25:18,9.7,purchase,324,1
900801,57236,19427,2024-09-08 19:48:03,1.1,view,100,0
